Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MedidorVazao: 1 = ADCP (outros modelos), 2 = ADCP RiverPro de 1200 kHz, 3 = ADCP RiverPro de 600 kHz, 4 = ADCP RiverRay de 600 kHz, 5 = ADCP StreamPro, 6 = ADCP Workhorse Rio Grande de 1200 kHz, 7 = ADCP Workhorse Rio Grande de 300 kHz,
8 = ADCP Workhorse Rio Grande de 600 kHz, 9 = Barco em movimento (moving boat ou smoot), 10 = FlowTracker;11 = Flutuador, 12 = MF Pro;13 = Micromolinete, 14 = Molinete de eixo horizontal, 15 = Molinete de eixo vertical,
16 = RiverSurveyor = M9, 17 = RiverSurveyor = S5, 18 = Volumétrico, 19 = Outros, 20 = Não especificado

Restrições da consulta:
Código da Estação:17050001


EstacaoCodigo;NivelConsistencia;Data;Hora;NumMedicao;Cota;Vazao;AreaMolhada;Largura;VelMedia;Profundidade;tecnico;medidorvazao
17050001;1;27/06/1987;01/01/1900 07:00;106;"690,0";"234861,0";"122416,0";"2421,3";"1,919";"50,56";;
17050001;2;25/04/1987;01/01/1900 07:00;105;"670,0";"230126,0";"125379,0";"2421,9";"1,835";"51,77";;0
17050001;1;25/04/1987;01/01/1900 07:00;105;"670,0";"230126,0";"125379,0";"2421,9";"1,835";"51,77";;
17050001;2;20/01/1987;01/01/1900 07:00;104;"458,0";"161028,0";"117043,0";"2366,3";"1,375";"49,46";;0
17050001;1;20/01/1987;01/01/1900 07:00;104;"548,0";"161028,0";"117043,0";"2366,3";"1,375";"49,46";;
17050001;2;17/10/1986;01/01/1900 07:00;103;"306,0";"135483,0";"113822,0";"2336,3";"1,19";"48,72";;0
17050001;1;17/10/1986;01/01/1900 07:00;103;"306,0";"135483,0";"113822,0";"2336,3";"1,19";"48,72";;
17050001;2;25/08/1986;01/01/1900 07:00;102;"596,0";"197935,0";"125125,0";"2391,6";"1,582";"52,32";;0
17050001;1;25/08/1986;01/01/1900 07:00;102;"596,0";"197935,0";"125125,0";"2391,6";"1,582";"52,32";;
17050001;2;21/06/1986;01/01/1900 07:00;101;"699,0";"246568,0";"123355,0";"2425,5";"1,999";"51,06";;0
17050001;1;21/06/1986;01/01/1900 07:00;101;"699,0";"246568,0";"123355,0";"2425,5";"1,999";"51,06";;
17050001;2;04/05/1986;01/01/1900 07:00;100;"693,0";"231033,0";"121603,0";"2422,6";"1,9";"50,2";;0
17050001;1;04/05/1986;01/01/1900 07:00;100;"693,0";"231033,0";"121603,0";"2422,6";"1,9";"50,2";;
17050001;2;25/02/1986;01/01/1900 07:00;99;"501,0";"164464,0";"121347,0";"2375,3";"1,355";"51,09";;0
17050001;1;25/02/1986;01/01/1900 07:00;99;"501,0";"164464,0";"121347,0";"2375,3";"1,355";"51,09";;
17050001;2;09/12/1985;01/01/1900 07:00;98;"251,0";"126043,0";"112710,0";"2319,2";"1,118";"48,6";;0
17050001;1;09/12/1985;01/01/1900 07:00;98;"251,0";"126043,0";"112710,0";"2319,2";"1,118";"48,6";;
17050001;2;06/12/1985;01/01/1900 07:00;97;"231,0";"122510,0";"113380,0";"2318,9";"1,08";"48,9";;0
17050001;1;06/12/1985;01/01/1900 07:00;97;"231,0";"122510,0";"113380,0";"2318,9";"1,08";"48,9";;
17050001;2;30/10/1985;01/01/1900 07:00;96;"234,0";"121380,0";"113665,0";"2326,6";"1,067";"48,85";;0
17050001;1;30/10/1985;01/01/1900 07:00;96;"234,0";"121380,0";"113665,0";"2326,6";"1,067";"48,85";;
17050001;2;12/09/1985;01/01/1900 07:00;95;"411,0";"160400,0";"118000,0";"2350,3";"1,36";"50,2";;0
17050001;1;12/09/1985;01/01/1900 07:00;95;"411,0";"160400,0";"118000,0";"2350,3";"1,36";"50,2";;
17050001;2;09/09/1985;01/01/1900 07:00;94;"424,0";"166023,0";"117926,0";"2350,3";"1,408";"50,2";;0
17050001;1;09/09/1985;01/01/1900 07:00;94;"424,0";"166023,0";"117926,0";"2350,3";"1,408";"50,2";;
17050001;2;22/08/1985;01/01/1900 07:00;93;"496,0";"168100,0";"117552,0";"2370,0";"1,43";"49,3";;0
17050001;1;22/08/1985;01/01/1900 07:00;93;"558,0";"168100,0";"117552,0";"2370,0";"1,43";"49,3";;
17050001;2;16/08/1985;01/01/1900 07:00;92;"499,0";"163095,0";"110617,0";"2286,2";"1,474";"48,38";;0
17050001;1;16/08/1985;01/01/1900 07:00;92;"499,0";"163095,0";"110617,0";"2286,2";"1,474";"48,38";;
17050001;2;14/05/1985;01/01/1900 07:00;91;"594,0";"183200,0";"118500,0";"2385,0";"1,547";"49,7";;0
17050001;1;14/05/1985;01/01/1900 07:00;91;"594,0";"183200,0";"118500,0";"2385,0";"1,547";"49,7";;
17050001;2;10/05/1985;01/01/1900 07:00;90;"588,0";"177833,0";"113658,0";"2385,0";"1,499";"49,8";;0
17050001;1;10/05/1985;01/01/1900 07:00;90;"534,0";"177833,0";"113658,0";"2385,0";"1,499";"49,8";;
17050001;2;05/03/1985;01/01/1900 07:00;89;"528,0";"149942,0";"116784,0";"2377,7";"1,283";"49,12";;0
17050001;1;05/03/1985;01/01/1900 07:00;89;"528,0";"149942,0";"116784,0";"2377,7";"1,283";"49,12";;
17050001;2;26/10/1984;01/01/1900 07:00;87;"211,0";"128783,0";"108592,0";"2337,5";"1,185";"46,46";;0
17050001;1;26/10/1984;01/01/1900 07:00;87;"211,0";"128783,0";"108592,0";"2337,5";"1,185";"46,46";;
17050001;2;31/07/1984;01/01/1900 07:00;86;"636,0";"202900,0";"120773,0";"2400,0";"1,68";"50,3";;0
17050001;1;31/07/1984;01/01/1900 07:00;86;"636,0";"202900,0";"120773,0";"2400,0";"1,68";"50,3";;
17050001;2;27/04/1984;01/01/1900 07:00;85;"687,0";"212649,0";"122701,0";"2415,5";"1,733";"50,8";;0
17050001;1;27/04/1984;01/01/1900 07:00;85;"687,0";"212649,0";"122701,0";"2415,5";"1,733";"50,8";;
17050001;2;04/03/1984;01/01/1900 07:00;84;"527,0";"177000,0";"109259,0";"2250,0";"1,62";"48,5";;0
17050001;1;04/03/1984;01/01/1900 07:00;84;"527,0";"177000,0";"109259,0";"2250,0";"1,62";"48,5";;
17050001;2;23/12/1983;01/01/1900 07:00;83;"246,0";"218948,0";"110730,0";"2310,6";"1,977";"47,92";;
17050001;1;23/12/1983;01/01/1900 07:00;83;"246,0";"218948,0";"110730,0";"2310,6";"1,977";"47,92";;
17050001;2;15/11/1983;01/01/1900 07:00;82;"86,0";"92100,0";"95938,0";"2170,0";"0,96";"45,6";;0
17050001;1;15/11/1983;01/01/1900 07:00;82;"86,0";"92100,0";"95938,0";"2170,0";"0,96";"45,6";;
17050001;2;26/10/1983;01/01/1900 07:00;81;"74,0";"59678,0";"105066,0";"2288,8";"0,568";"45,9";;0
17050001;1;26/10/1983;01/01/1900 07:00;81;"74,0";"59678,0";"105066,0";"2288,8";"0,568";"45,9";;
17050001;2;15/07/1983;01/01/1900 07:00;80;"519,0";"169700,0";"108089,0";"2250,0";"1,57";"50,3";;0
17050001;1;15/07/1983;01/01/1900 07:00;80;"519,0";"169700,0";"108089,0";"2250,0";"1,57";"50,3";;
17050001;2;15/04/1983;01/01/1900 07:00;79;"534,0";"177448,0";"95554,0";"2373,6";"1,857";"41,0";;0
17050001;1;15/04/1983;01/01/1900 07:00;79;"534,0";"177448,0";"95554,0";"2373,6";"1,857";"41,0";;
17050001;2;12/04/1983;01/01/1900 07:00;78;"522,0";"170100,0";"114161,0";"2225,0";"1,49";"50,4";;0
17050001;1;12/04/1983;01/01/1900 07:00;78;"522,0";"170100,0";"114161,0";"2225,0";"1,49";"50,4";;
17050001;2;17/02/1983;01/01/1900 07:00;77;"439,0";"183468,0";"98439,0";"2357,4";"1,864";"41,8";;0
17050001;1;17/02/1983;01/01/1900 07:00;77;"439,0";"183468,0";"98439,0";"2357,4";"1,864";"41,8";;
17050001;2;13/12/1982;01/01/1900 07:00;76;"235,0";"121900,0";"100743,0";"2220,0";"1,21";"46,2";;0
17050001;1;13/12/1982;01/01/1900 07:00;76;"235,0";"121900,0";"100743,0";"2220,0";"1,21";"46,2";;
17050001;2;11/12/1982;01/01/1900 07:00;75;"218,0";"137598,0";"89152,0";"2296,6";"1,543";"40,4";;0
17050001;1;11/12/1982;01/01/1900 07:00;75;"218,0";"137598,0";"89152,0";"2296,6";"1,543";"40,4";;
17050001;2;15/10/1982;01/01/1900 07:00;74;"212,0";"172366,0";"93458,0";"2311,6";"1,844";"46,3";;
17050001;1;15/10/1982;01/01/1900 07:00;74;"212,0";"172366,0";"93458,0";"2311,6";"1,844";"46,3";;
17050001;2;05/09/1982;01/01/1900 07:00;73;"496,0";"161300,0";"113592,0";"2300,0";"1,42";"48,1";;0
17050001;1;05/09/1982;01/01/1900 07:00;73;"496,0";"161300,0";"113592,0";"2300,0";"1,42";"48,1";;
17050001;2;30/08/1982;01/01/1900 07:00;72;"526,0";"172483,0";"111538,0";"2371,5";"1,699";"44,0";;0
17050001;1;30/08/1982;01/01/1900 07:00;72;"526,0";"172483,0";"111538,0";"2371,5";"1,699";"44,0";;
17050001;2;11/06/1982;01/01/1900 07:00;71;"763,0";"184631,0";"110342,0";"2485,6";"1,72";"44,8";;0
17050001;1;11/06/1982;01/01/1900 07:00;71;"763,0";"184631,0";"110342,0";"2485,6";"1,72";"44,8";;
17050001;2;17/04/1982;01/01/1900 07:00;70;"697,0";"175421,0";"107257,0";"2414,6";"1,636";"45,4";;0
17050001;1;17/04/1982;01/01/1900 07:00;70;"697,0";"175421,0";"107257,0";"2414,6";"1,636";"45,4";;
17050001;2;11/02/1982;01/01/1900 07:00;69;"515,0";"141816,0";"99127,0";"2369,5";"1,4306";"43,5";;0
17050001;1;11/02/1982;01/01/1900 07:00;69;"515,0";"141816,0";"99127,0";"2369,5";"0,422";"43,5";;
17050001;2;17/09/1980;01/01/1900 07:00;68;"194,0";"114540,0";"107231,0";"2303,0";"1,068";"48,3";;0
17050001;1;17/09/1980;01/01/1900 07:00;68;"194,0";"114540,0";"107231,0";"2303,0";"1,068";"48,3";;
17050001;2;08/02/1980;01/01/1900 07:00;67;"350,0";"114714,0";"107948,0";"2355,6";"1,063";"46,4";;0
17050001;1;08/02/1980;01/01/1900 07:00;67;"350,0";"114714,0";"107948,0";"2355,6";"1,063";"46,4";;
17050001;2;20/12/1979;01/01/1900 07:00;66;"161,0";"98927,0";"102812,0";"2305,8";"0,962";"45,1";;0
17050001;1;20/12/1979;01/01/1900 07:00;66;"161,0";"98927,0";"102812,0";"2305,8";"0,962";"45,1";;
17050001;2;25/10/1979;01/01/1900 07:00;65;"104,0";"111064,0";"113100,0";"2288,1";"0,982";"45,4";;0
17050001;1;25/10/1979;01/01/1900 07:00;65;"104,0";"99437,0";"113100,0";"2288,1";"0,982";"45,4";;
17050001;2;23/08/1979;01/01/1900 07:00;64;"477,0";"143421,0";"110981,0";"2360,1";"1,292";"48,3";;0
17050001;1;23/08/1979;01/01/1900 07:00;64;"477,0";"143421,0";"110981,0";"2360,1";"1,292";"48,3";;
17050001;2;26/06/1979;01/01/1900 07:00;63;"711,0";"148748,0";"113651,0";"2485,6";"1,309";"37,7";;
17050001;1;26/06/1979;01/01/1900 07:00;63;"711,0";"148748,0";"113651,0";"2485,6";"1,309";"37,7";;
17050001;2;12/12/1978;01/01/1900 07:00;62;"232,0";"79050,0";"84096,0";"2324,4";"0,94";"48,5";;0
17050001;1;12/12/1978;01/01/1900 07:00;62;"232,0";"90815,0";"84096,0";"2324,4";"0,94";"48,5";;
17050001;2;10/08/1978;01/01/1900 07:00;61;"601,0";"179184,0";"118057,0";"2379,0";"1,518";"51,7";;0
17050001;1;10/08/1978;01/01/1900 07:00;61;"601,0";"179184,0";"118057,0";"2379,0";"1,518";"51,7";;
17050001;2;06/04/1978;01/01/1900 07:00;60;"628,0";"164502,0";"122637,0";"2407,4";"1,341";"53,4";;0
17050001;1;06/04/1978;01/01/1900 07:00;60;"628,0";"164502,0";"122637,0";"2407,4";"1,341";"53,4";;
17050001;2;13/10/1977;01/01/1900 07:00;59;"256,0";"85593,0";"106845,0";"2311,0";"0,8";"46,4";;0
17050001;1;13/10/1977;01/01/1900 07:00;59;"256,0";"85593,0";"106845,0";"2311,0";"0,8";"46,4";;
17050001;2;11/08/1977;01/01/1900 07:00;58;"616,0";"149612,0";"122694,0";"2382,0";"1,25";"52,7";;0
17050001;1;11/08/1977;01/01/1900 07:00;58;"616,0";"149612,0";"122694,0";"2382,0";"1,25";"52,7";;
17050001;2;02/06/1977;01/01/1900 07:00;57;"728,0";"165920,0";"129630,0";"2486,0";"1,28";"54,6";;0
17050001;1;02/06/1977;01/01/1900 07:00;57;"728,0";"165920,0";"129630,0";"2486,0";"1,28";"54,6";;
17050001;2;19/05/1977;01/01/1900 07:00;56;"719,0";"173282,0";"130232,0";"2486,0";"1,33";"54,6";;0
17050001;1;19/05/1977;01/01/1900 07:00;56;"719,0";"173282,0";"130232,0";"2486,0";"1,33";"54,6";;
17050001;2;06/02/1977;01/01/1900 07:00;55;"400,0";"136341,0";"121854,0";"2415,0";"1,12";"52,2";;0
17050001;1;06/02/1977;01/01/1900 07:00;55;"400,0";"136341,0";"121854,0";"2415,0";"1,12";"52,2";;
17050001;2;17/12/1976;01/01/1900 07:00;54;"187,0";"103160,0";"110949,0";"2306,0";"0,93";"49,7";;0
17050001;1;17/12/1976;01/01/1900 07:00;54;"187,0";"103160,0";"110949,0";"2306,0";"0,93";"49,7";;
17050001;2;10/11/1976;01/01/1900 07:00;53;"139,0";"93241,0";"115333,0";"2398,0";"0,81";"49,6";;0
17050001;1;10/11/1976;01/01/1900 07:00;53;"139,0";"93241,0";"115333,0";"2398,0";"0,81";"49,6";;
17050001;2;19/10/1976;01/01/1900 07:00;52;"192,0";"93561,0";"113907,0";"2275,0";"0,82";"50,7";;0
17050001;1;19/10/1976;01/01/1900 07:00;52;"192,0";"93561,0";"113907,0";"2275,0";"0,82";"50,7";;
17050001;2;21/09/1976;01/01/1900 07:00;51;"423,0";"133721,0";"117573,0";"2346,0";"1,14";"52,0";;0
17050001;1;21/09/1976;01/01/1900 07:00;51;"423,0";"133721,0";"117573,0";"2346,0";"1,14";"52,0";;
17050001;2;13/08/1976;01/01/1900 07:00;50;"655,0";"182434,0";"126521,0";"2404,0";"1,44";"55,1";;0
17050001;1;13/08/1976;01/01/1900 07:00;50;"655,0";"182434,0";"126521,0";"2404,0";"1,44";"55,1";;
17050001;2;16/07/1976;01/01/1900 07:00;49;"741,0";"196414,0";"121996,0";"2486,0";"1,61";"53,9";;0
17050001;1;16/07/1976;01/01/1900 07:00;49;"741,0";"196310,0";"121996,0";"2486,0";"1,61";"53,9";;
17050001;2;13/06/1976;01/01/1900 07:00;48;"777,0";"229896,0";"141236,0";"2486,0";"1,63";"59,4";;0
17050001;1;13/06/1976;01/01/1900 07:00;48;"777,0";"229896,0";"141236,0";"2486,0";"1,63";"59,4";;
17050001;2;21/05/1976;01/01/1900 07:00;47;"782,0";"200158,0";"124326,0";"2486,0";"1,61";"53,2";;0
17050001;1;21/05/1976;01/01/1900 07:00;47;"782,0";"200158,0";"124326,0";"2486,0";"1,61";"53,2";;
17050001;2;30/04/1976;01/01/1900 07:00;46;"752,0";"200522,0";"126496,0";"2486,0";"1,58";"54,8";;0
17050001;1;30/04/1976;01/01/1900 07:00;46;"752,0";"200522,0";"126496,0";"2486,0";"1,58";"54,8";;
17050001;2;01/04/1976;01/01/1900 07:00;45;"664,0";"192902,0";"120684,0";"2405,0";"1,6";"52,3";;0
17050001;1;01/04/1976;01/01/1900 07:00;45;"664,0";"192902,0";"120684,0";"2405,0";"1,6";"52,3";;
17050001;2;23/02/1976;01/01/1900 07:00;44;"546,0";"155972,0";"110605,0";"2387,0";"1,41";"49,2";;0
17050001;1;23/02/1976;01/01/1900 07:00;44;"546,0";"155972,0";"110605,0";"2387,0";"1,41";"49,2";;
17050001;2;30/01/1976;01/01/1900 07:00;43;"426,0";"145353,0";"118029,0";"2453,0";"1,23";"48,1";;0
17050001;1;30/01/1976;01/01/1900 07:00;43;"426,0";"145353,0";"118029,0";"2453,0";"1,23";"48,1";;
17050001;2;11/12/1975;01/01/1900 07:00;42;"209,0";"85234,0";"111261,0";"2318,0";"0,766";"47,99";;0
17050001;1;11/12/1975;01/01/1900 07:00;42;"209,0";"85234,0";"111261,0";"2318,0";"0,766";"47,99";;
17050001;2;19/11/1975;01/01/1900 07:00;41;"199,0";"84350,0";"112528,0";"2314,0";"0,75";"48,63";;0
17050001;1;19/11/1975;01/01/1900 07:00;41;"199,0";"84350,0";"112528,0";"2314,0";"0,75";"48,63";;
17050001;2;17/10/1975;01/01/1900 07:00;40;"403,0";"115782,0";"119844,0";"2365,0";"0,966";"50,7";;0
17050001;1;17/10/1975;01/01/1900 07:00;40;"403,0";"115782,0";"119844,0";"2365,0";"0,966";"50,7";;
17050001;2;18/09/1975;01/01/1900 07:00;39;"567,0";"169988,0";"122699,0";"2387,0";"1,385";"51,4";;0
17050001;1;18/09/1975;01/01/1900 07:00;39;"567,0";"169988,0";"122699,0";"2387,0";"1,385";"51,4";;
17050001;2;06/08/1975;01/01/1900 07:00;38;"699,0";"234697,0";"112398,0";"2429,0";"1,949";"49,6";;0
17050001;1;06/08/1975;01/01/1900 07:00;38;"699,0";"234697,0";"112398,0";"2429,0";"1,949";"49,6";;
17050001;2;26/07/1975;01/01/1900 07:00;37;"716,0";"262562,0";"126656,0";"2523,0";"2,073";"50,2";;0
17050001;1;26/07/1975;01/01/1900 07:00;37;"716,0";"262562,0";"126656,0";"2523,0";"2,073";"50,2";;
17050001;2;25/06/1975;01/01/1900 07:00;36;"762,0";"216527,0";"127094,0";"2566,0";"1,704";"49,5";;0
17050001;1;25/06/1975;01/01/1900 07:00;36;"762,0";"216527,0";"127094,0";"2566,0";"1,704";"49,5";;
17050001;2;13/05/1975;01/01/1900 07:00;35;"748,0";"216022,0";"126236,0";"2567,0";"1,711";"49,2";;0
17050001;1;13/05/1975;01/01/1900 07:00;35;"748,0";"216022,0";"126236,0";"2567,0";"1,711";"49,2";;
17050001;2;17/04/1975;01/01/1900 07:00;34;"708,0";"226862,0";"122974,0";"2519,0";"1,845";"48,8";;0
17050001;1;17/04/1975;01/01/1900 07:00;34;"708,0";"226862,0";"122974,0";"2519,0";"1,845";"48,8";;
17050001;2;21/03/1975;01/01/1900 07:00;33;"627,0";"193294,0";"117831,0";"2396,0";"1,64";"49,2";;0
17050001;1;21/03/1975;01/01/1900 07:00;33;"627,0";"193294,0";"117831,0";"2396,0";"1,64";"49,2";;
17050001;2;14/02/1975;01/01/1900 07:00;32;"527,0";"180676,0";"119107,0";"2378,0";"1,517";"50,1";;0
17050001;1;14/02/1975;01/01/1900 07:00;32;"527,0";"180676,0";"119107,0";"2378,0";"1,517";"50,1";;
17050001;2;14/01/1975;01/01/1900 07:00;31;"409,0";"120100,0";"115603,0";"2364,0";"1,039";"48,9";;0
17050001;1;14/01/1975;01/01/1900 07:00;31;"409,0";"120100,0";"115603,0";"2364,0";"1,039";"48,9";;
17050001;2;22/11/1974;01/01/1900 07:00;30;"316,0";"116294,0";"119067,5";"2425,0";"0,976";"49,1";;0
17050001;1;22/11/1974;01/01/1900 07:00;30;"316,0";"116294,0";"191010,0";"2425,0";"0,976";"49,1";;
17050001;2;20/09/1974;01/01/1900 07:00;29;"522,0";"190743,0";"121570,0";"2379,0";"1,569";"51,1";;0
17050001;1;20/09/1974;01/01/1900 07:00;29;"522,0";"190743,0";"121570,0";"2379,0";"1,569";"51,1";;
17050001;2;03/08/1974;01/01/1900 07:00;28;"668,0";"233029,0";"124403,0";"2411,0";"1,873";"51,6";;0
17050001;1;03/08/1974;01/01/1900 07:00;28;"668,0";"233029,0";"124403,0";"2411,0";"1,873";"51,6";;
17050001;2;15/05/1974;01/01/1900 07:00;27;"741,0";"266897,0";"137370,0";"2545,0";"2,157";"48,6";;0
17050001;1;15/05/1974;01/01/1900 07:00;27;"741,0";"266897,0";"137370,0";"2545,0";"2,157";"48,6";;
17050001;2;14/03/1974;01/01/1900 07:00;26;"633,0";"233250,0";"118701,0";"2398,0";"1,963";"49,5";;0
17050001;1;14/03/1974;01/01/1900 07:00;26;"633,0";"233250,0";"188070,0";"2398,0";"1,963";"49,5";;
17050001;2;23/01/1974;01/01/1900 07:00;25;"446,0";"193434,0";"116532,0";"2373,0";"1,66";"49,1";;0
17050001;1;23/01/1974;01/01/1900 07:00;25;"446,0";"193434,0";"116532,0";"2373,0";"1,66";"49,1";;
17050001;2;27/11/1973;01/01/1900 07:00;24;"288,0";"139173,0";"113192,0";"2339,0";"1,229";"48,4";;0
17050001;1;27/11/1973;01/01/1900 07:00;24;"288,0";"139173,0";"113192,0";"2339,0";"1,229";"48,4";;
17050001;2;04/11/1973;01/01/1900 07:00;23;"359,0";"168678,0";"116421,0";"2355,0";"1,449";"49,4";;0
17050001;1;04/11/1973;01/01/1900 07:00;23;"359,0";"168678,0";"116421,0";"2355,0";"1,449";"49,4";;
17050001;2;21/07/1973;01/01/1900 07:00;22;"687,0";"213854,0";"128776,0";"2341,0";"1,661";"55,01";;0
17050001;1;21/07/1973;01/01/1900 07:00;22;"687,0";"213854,0";"128776,0";"2341,0";"1,661";"55,01";;
17050001;2;31/05/1973;01/01/1900 07:00;21;"708,0";"230730,0";"122156,0";"2369,0";"1,889";"51,57";;0
17050001;1;31/05/1973;01/01/1900 07:00;21;"708,0";"230730,0";"122156,0";"2369,0";"1,889";"51,57";;
17050001;2;25/04/1973;01/01/1900 07:00;20;"617,0";"210279,0";"125822,0";"2357,0";"1,671";"53,39";;0
17050001;1;25/04/1973;01/01/1900 07:00;20;"617,0";"210279,0";"125822,0";"2357,0";"1,671";"53,39";;
17050001;2;30/03/1973;01/01/1900 07:00;19;"544,0";"171379,0";"115638,0";"2311,0";"1,482";"50,04";;0
17050001;1;30/03/1973;01/01/1900 07:00;19;"544,0";"171379,0";"115638,0";"2311,0";"1,482";"50,04";;
17050001;2;25/02/1973;01/01/1900 07:00;18;"448,0";"154770,0";"116864,0";"2307,0";"1,288";"50,66";;0
17050001;1;25/02/1973;01/01/1900 07:00;18;"448,0";"154770,0";"116864,0";"2307,0";"1,288";"50,66";;
17050001;2;09/12/1972;01/01/1900 07:00;17;"231,0";"113219,0";"113631,0";"2270,0";"0,996";"50,05";;0
17050001;1;09/12/1972;01/01/1900 07:00;17;"231,0";"113219,0";"113631,0";"2270,0";"0,996";"50,05";;
17050001;2;14/10/1972;01/01/1900 07:00;16;"349,0";"143061,0";"117072,0";"2274,0";"1,222";"51,49";;0
17050001;1;14/10/1972;01/01/1900 07:00;16;"349,0";"143061,0";"117072,0";"2274,0";"1,222";"51,49";;
17050001;2;13/09/1972;01/01/1900 07:00;15;"556,0";"219423,0";"99210,0";"2340,0";"1,83";"51,25";;
17050001;1;13/09/1972;01/01/1900 07:00;15;"556,0";"219423,0";"99210,0";"2340,0";"1,83";"51,25";;
17050001;2;09/09/1972;01/01/1900 07:00;14;"628,0";"208468,0";"124223,0";"2326,0";"1,678";"53,4";;
17050001;1;09/09/1972;01/01/1900 07:00;14;"628,0";"208468,0";"124223,0";"2326,0";"1,678";"53,4";;
17050001;2;06/06/1972;01/01/1900 07:00;13;"730,0";"235851,0";"125695,0";"2711,0";"1,876";"46,37";;0
17050001;1;06/06/1972;01/01/1900 07:00;13;"730,0";"235851,0";"125695,0";"2711,0";"1,876";"46,37";;
17050001;2;05/06/1972;01/01/1900 07:00;12;"731,0";"228269,0";"126341,0";"2711,0";"1,806";"46,61";;0
17050001;1;05/06/1972;01/01/1900 07:00;12;"731,0";"228269,0";"126341,0";"2711,0";"1,806";"46,61";;
17050001;2;27/04/1972;01/01/1900 07:00;11;"554,0";"157205,0";"114749,0";"2324,0";"1,37";"49,4";;
17050001;1;27/04/1972;01/01/1900 07:00;11;"554,0";"157205,0";"114749,0";"2324,0";"1,37";"49,4";;
17050001;2;14/12/1971;01/01/1900 07:00;10;"310,0";"131710,0";"112987,0";"2298,0";"1,166";"49,2";;0
17050001;1;14/12/1971;01/01/1900 07:00;10;"310,0";"131710,0";"112987,0";"2298,0";"1,166";"49,2";;
17050001;2;26/10/1971;01/01/1900 07:00;9;"297,0";"115462,0";"115740,0";"2280,0";"0,997";"50,8";;0
17050001;1;26/10/1971;01/01/1900 07:00;9;"297,0";"115462,0";"115740,0";"2280,0";"0,997";"50,8";;
17050001;2;14/08/1971;01/01/1900 07:00;8;"661,0";"196683,0";"110404,0";"2311,0";"1,781";"47,8";;0
17050001;1;14/08/1971;01/01/1900 07:00;8;"661,0";"196683,0";"110404,0";"2311,0";"1,781";"47,8";;
17050001;2;20/06/1971;01/01/1900 07:00;7;"752,0";"236066,0";"121159,0";"2311,0";"1,948";"52,4";;0
17050001;1;20/06/1971;01/01/1900 07:00;7;"752,0";"236066,0";"121159,0";"2311,0";"1,948";"52,4";;
17050001;2;01/05/1971;01/01/1900 07:00;6;"725,0";"224351,0";"114001,0";"2311,0";"1,968";"49,3";;0
17050001;1;01/05/1971;01/01/1900 07:00;6;"725,0";"224351,0";"114001,0";"2311,0";"1,968";"49,3";;
17050001;2;22/04/1971;01/01/1900 07:00;5;"701,0";"223380,0";"116018,0";"2311,0";"1,925";"50,2";;0
17050001;1;22/04/1971;01/01/1900 07:00;5;"701,0";"223380,0";"116018,0";"2311,0";"1,925";"50,2";;
17050001;2;16/01/1971;01/01/1900 07:00;4;"316,0";"128274,0";"117176,0";"2366,0";"1,09";"51,1";;0
17050001;1;16/01/1971;01/01/1900 07:00;4;"316,0";"128274,0";"117176,0";"2366,0";"1,09";"51,1";;
17050001;2;22/11/1969;01/01/1900 07:00;3;"199,0";"84740,0";"94470,0";"2250,0";"0,897";"42,0";;0
17050001;1;22/11/1969;01/01/1900 07:00;3;"199,0";"84740,0";"94470,0";"2250,0";"0,897";"42,0";;
17050001;2;06/02/1968;01/01/1900 07:00;2;"299,0";"123434,0";"92243,0";"2311,0";"1,338";"39,9";;0
17050001;1;06/02/1968;01/01/1900 07:00;2;"299,0";"123434,0";"92243,0";"2311,0";"1,338";"39,9";;
17050001;2;24/05/1967;01/01/1900 07:00;1;"698,0";"227075,0";"107258,0";"2373,0";"2,117";"45,3";;0
17050001;1;24/05/1967;01/01/1900 07:00;1;"698,0";"227075,0";"107258,0";"2373,0";"2,117";"45,3";;
