Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:17050001


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
17050001;2;01/11/2013;;1;1;"121482,27";"110752,125";"116106,17";30;1;1;1;1;;0;"110752,125";"111492,94";"111492,94";"112235,6";"112980,12";"113539,71";"113726,48";"113726,48";"113539,71";"113353,07";"113353,07";"113913,35";"114100,34";"114662,01";"115037,03";"115788,445";"116541,69";"117296,766";"117864,27";"118812,4";"119382,64";"119192,445";"119382,64";"119192,445";"119192,445";"119572,95";"120335,32";"120526,195";"120717,19";"121482,27";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
17050001;2;01/10/2013;;1;1;"149589,05";"110567,21";"129485,97";1;31;1;1;1;;0;"149589,05";"148142,38";"146700,98";"145674,66";"144651,03";"143426,27";"142205,4";"140988,45";"139371,97";"137963,3";"135960,22";"134166,86";"132580,27";"131000,77";"129624,54";"128449,26";"127083,17";"125722,57";"124754,086";"123595,6";"122441,19";"121482,27";"120526,195";"119192,445";"117864,27";"116541,69";"115412,51";"114100,34";"112607,63";"111678,43";"110567,21";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
17050001;2;01/09/2013;;1;1;"185033,97";"150833,23";"169978,11";1;30;1;1;1;;0;"185033,97";"183845,06";"183132,94";"181711,47";"180529,73";"180057,77";"179350,58";"178174,0";"177704,1";"176765,52";"175828,6";"174893,33";"173726,61";"172329,97";"170937,1";"169779,25";"169085,8";"167701,75";"167011,14";"166091,81";"165174,19";"164029,53";"162659,45";"161293,2";"159930,81";"158120,28";"156316,64";"154588,95";"152706,77";"150833,23";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
17050001;2;01/08/2013;;1;1;"215071,56";"186225,42";"200821,75";1;31;1;1;1;;0;"215071,56";"213821,39";"212573,66";"211577,22";"210582,34";"209589,03";"208597,28";"207607,11";"206618,5";"205878,08";"205138,55";"204646,02";"203662,14";"202434,53";"201699,14";"200964,66";"199742,5";"199254,33";"198279,19";"197305,64";"196333,69";"195848,31";"194878,77";"193910,83";"193427,47";"192461,94";"191016,67";"189575,03";"188855,6";"187897,73";"186225,42";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
17050001;2;01/07/2013;;1;1;"235143,39";"216574,98";"225961,1";1;31;1;1;1;;0;"235143,39";"234370,31";"233598,1";"233083,75";"232826,72";"231542,98";"231542,98";"230773,88";"230261,61";"230005,62";"229493,94";"228727,11";"228216,38";"227196,03";"226686,44";"225668,38";"225414,11";"224905,84";"224144,17";"223383,36";"222623,4";"222117,25";"221106,1";"220601,1";"220348,73";"220096,48";"219340,28";"218836,62";"218584,95";"217579,19";"216574,98";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
17050001;2;01/06/2013;;1;1;"248152,11";"235143,39";"241516,34";1;30;1;1;1;;0;"248152,11";"247627,3";"247627,3";"246840,75";"246316,86";"246055,06";"245008,75";"244747,4";"244486,16";"243702,97";"243181,31";"242920,62";"242399,52";"242399,52";"241878,78";"241358,44";"241098,39";"240578,6";"239540,12";"239021,45";"238762,27";"238503,16";"237985,23";"237726,42";"237209,06";"237209,06";"236433,73";"235917,31";"235659,23";"235143,39";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
17050001;2;01/05/2013;;1;1;"248152,11";"236950,52";"243701,4";28;1;1;1;1;;0;"236950,52";"237985,23";"238762,27";"239280,75";"239799,61";"240318,84";"240578,6";"241358,44";"241358,44";"242399,52";"242399,52";"242660,02";"242920,62";"243442,1";"243702,97";"244486,16";"245270,19";"245531,72";"245270,19";"245008,75";"245008,75";"245270,19";"245531,72";"245531,72";"246840,75";"247102,84";"247627,3";"248152,11";"247889,66";"248152,11";"248152,11";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
17050001;2;01/04/2013;;1;1;"235917,31";"221611,48";"230001,03";30;1;1;1;1;;0;"221611,48";"222370,28";"223129,94";"223890,47";"224905,84";"225414,11";"225414,11";"226177,22";"227196,03";"228216,38";"228982,62";"229493,94";"230261,61";"230517,7";"231030,16";"231286,52";"232056,19";"232056,19";"232056,19";"232569,78";"233083,75";"233083,75";"233083,75";"233083,75";"233340,88";"234112,81";"234885,61";"235143,39";"235659,23";"235917,31";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
17050001;2;01/03/2013;;1;1;"220348,73";"185986,92";"203846,17";31;1;1;1;1;;0;"185986,92";"187658,53";"189095,3";"190776,14";"191498,02";"192703,17";"193910,83";"195363,34";"196090,95";"197305,64";"198279,19";"199742,5";"200720,03";"201699,14";"203170,8";"204153,89";"205138,55";"206618,5";"208845,08";"209589,03";"209837,2";"210333,86";"210830,9";"212823,02";"213571,66";"214321,17";"215071,56";"216073,45";"218081,88";"219592,25";"220348,73";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
17050001;2;01/02/2013;;1;1;"184320,31";"150418,08";"166449,66";28;1;1;1;1;;0;"150418,08";"151248,83";"151664,84";"152289,67";"153124,28";"153751,36";"155642,05";"156766,9";"157894,45";"159251,05";"161065,88";"163115,72";"165632,78";"166551,27";"168393,3";"169316,84";"170242,08";"171168,98";"172562,48";"173726,61";"174893,33";"176062,67";"177704,1";"178644,31";"180293,7";"181711,47";"183132,94";"184320,31";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
17050001;2;01/01/2013;;1;1;"149796,14";"106893,33";"127891,984";31;1;1;1;1;;0;"106893,33";"107990,6";"108908,2";"110197,73";"110937,16";"111678,43";"112980,12";"114662,01";"116353,21";"118243,19";"120335,32";"122441,19";"123981,31";"125916,61";"127472,92";"128840,57";"130213,69";"131197,83";"132778,2";"134365,69";"135361,44";"136359,95";"137361,22";"139573,66";"140786,02";"142205,4";"144242,34";"145879,7";"147730,0";"148968,39";"149796,14";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
17050001;2;01/12/2012;;1;1;"105800,26";"82840,38";"94122,2";31;1;1;1;1;;0;"82840,38";"83671,38";"83504,93";"83338,61";"83338,61";"83671,38";"84338,414";"85510,49";"86351,41";"87533,86";"89233,51";"91117,25";"92842,516";"94754,29";"96329,31";"97384,734";"98267,54";"98267,54";"98444,45";"98798,65";"99153,33";"99330,836";"99508,48";"99686,23";"100220,2";"100755,24";"102007,82";"102906,07";"103987,87";"104892,59";"105800,26";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
17050001;2;01/11/2012;;1;1;"88722,33";"81352,445";"85304,39";1;26;1;1;1;;0;"88722,33";"88042,47";"87533,86";"86857,43";"86351,41";"85846,49";"85510,49";"85342,69";"85342,69";"85342,69";"85510,49";"86182,98";"86688,63";"87195,4";"87703,27";"88212,25";"88722,33";"88212,25";"86519,96";"85342,69";"84338,414";"83504,93";"83172,41";"82012,5";"81682,22";"81352,445";"81517,266";"81847,3";"82012,5";"82508,86";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
17050001;2;01/10/2012;;1;1;"114849,46";"87703,27";"95232,87";1;25;1;1;1;;0;"114849,46";"112980,12";"111122,3";"108908,2";"106893,33";"104530,35";"102007,82";"99686,23";"98090,734";"95278,22";"93709,695";"92669,445";"91805,9";"91978,37";"92323,664";"92323,664";"92669,445";"92842,516";"92669,445";"92150,95";"90602,04";"89404,15";"88382,15";"88042,47";"87703,27";"87872,805";"87872,805";"88042,47";"88212,25";"88042,47";"88552,18";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
17050001;2;01/09/2012;;1;1;"176531,12";"116730,29";"145363,48";1;30;1;1;1;;0;"176531,12";"174659,78";"172795,1";"169779,25";"168162,67";"166321,48";"164258,25";"161520,64";"157894,45";"156766,9";"154379,39";"151456,78";"148968,39";"146906,56";"145469,72";"143426,27";"141596,44";"139977,34";"138365,23";"136359,95";"133968,16";"131789,64";"129428,38";"127277,99";"124560,72";"123017,89";"121099,5";"119382,64";"118053,67";"116730,29";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
17050001;2;01/08/2012;;1;1;"217076,89";"177938,98";"199593,08";1;31;1;1;1;;0;"217076,89";"216073,45";"215071,56";"214571,2";"213072,45";"212075,23";"210830,9";"210085,48";"209092,95";"207607,11";"206371,6";"205138,55";"203907,97";"202679,86";"201209,39";"199986,73";"199254,33";"197792,2";"197305,64";"195848,31";"194394,6";"192944,5";"191738,84";"190295,39";"188855,6";"186702,72";"185033,97";"182895,77";"181711,47";"179821,94";"177938,98";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
17050001;2;01/07/2012;;1;1;"235143,39";"218081,88";"227576,5";1;31;1;1;1;;0;"235143,39";"234627,9";"234370,31";"233855,4";"233598,1";"233083,75";"233083,75";"232569,78";"231799,53";"231286,52";"231030,16";"230261,61";"229749,73";"228727,11";"227961,14";"227706,02";"227196,03";"226431,78";"225668,38";"225414,11";"224905,84";"224397,97";"224144,17";"223636,86";"222623,4";"222370,28";"221611,48";"221106,1";"219592,25";"218836,62";"218081,88";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
17050001;2;01/06/2012;;1;1;"249465,78";"235917,31";"244368,9";1;30;1;1;1;;0;"249465,78";"248677,3";"248940,03";"248677,3";"248940,03";"248940,03";"248677,3";"248677,3";"248414,66";"248414,66";"248414,66";"247889,66";"247365,02";"246840,75";"246055,06";"245270,19";"244225,0";"243181,31";"242920,62";"242399,52";"241618,56";"240838,45";"240318,84";"239799,61";"239280,75";"238762,27";"238244,16";"237209,06";"236692,08";"235917,31";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
17050001;2;01/05/2012;;1;1;"254214,08";"247889,66";"251634,44";15;1;1;1;1;;0;"247889,66";"248152,11";"248677,3";"249465,78";"250518,38";"251045,22";"251572,45";"251836,2";"252628,0";"253420,62";"253420,62";"253685,02";"253949,5";"253949,5";"254214,08";"254214,08";"253949,5";"253685,02";"253420,62";"253420,62";"253156,33";"252100,03";"251045,22";"250255,1";"250255,1";"250255,1";"250781,75";"250255,1";"249991,89";"249728,78";"249728,78";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
17050001;2;01/04/2012;;1;1;"247627,3";"234112,81";"241526,27";30;1;1;1;1;;0;"234112,81";"234627,9";"234627,9";"235401,27";"235659,23";"236433,73";"236950,52";"237985,23";"239280,75";"239799,61";"240059,17";"240838,45";"241618,56";"241878,78";"242399,52";"243181,31";"242920,62";"242920,62";"243181,31";"243442,1";"244225,0";"243963,94";"243963,94";"245270,19";"246316,86";"246316,86";"246578,77";"246840,75";"247365,02";"247627,3";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
17050001;2;01/03/2012;;1;1;"233855,4";"208597,28";"222932,77";31;1;1;1;1;;0;"208597,28";"209589,03";"210333,86";"210582,34";"211577,22";"213322,0";"214571,2";"215071,56";"216574,98";"218584,95";"219844,31";"220853,55";"222370,28";"222876,62";"223636,86";"223890,47";"224905,84";"225668,38";"226686,44";"227196,03";"227706,02";"228727,11";"229493,94";"230261,61";"230773,88";"231542,98";"232312,94";"232826,72";"233083,75";"233598,1";"233855,4";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
17050001;2;01/02/2012;;1;1;"207359,81";"170473,64";"188614,36";29;1;1;1;1;;0;"170473,64";"171633,06";"172795,1";"174192,98";"175127,0";"176531,12";"177938,98";"179115,06";"180529,73";"181948,12";"183370,2";"185033,97";"186464,02";"188137,05";"189815,06";"191498,02";"191738,84";"192461,94";"193910,83";"194636,64";"195363,34";"197062,5";"198522,81";"199498,36";"201454,22";"202925,28";"204153,89";"206124,8";"207359,81";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
17050001;2;01/01/2012;;1;1;"169085,8";"122057,28";"144004,77";31;1;1;1;1;;0;"122057,28";"122825,54";"123788,41";"125334,836";"126305,016";"126888,47";"128644,86";"130213,69";"131789,64";"133968,16";"135960,22";"137561,8";"138566,36";"140583,69";"142815,34";"144242,34";"145674,66";"146906,56";"148142,38";"149796,14";"150833,23";"152498,17";"154379,39";"156766,9";"158798,42";"160611,52";"161975,84";"164029,53";"165862,25";"167241,23";"169085,8";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
17050001;2;01/12/2011;;1;1;"121290,836";"96680,64";"107243,44";31;2;1;1;1;;0;"97032,445";"96680,64";"97032,445";"97737,49";"98090,734";"98444,45";"99330,836";"100576,77";"101649,35";"102546,414";"103626,8";"104349,41";"105436,84";"106164,15";"106528,5";"106893,33";"107441,44";"107441,44";"107807,43";"108173,89";"108724,45";"109828,71";"110752,125";"112793,82";"114849,46";"116164,836";"117674,99";"119002,37";"119953,91";"120526,195";"121290,836";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
17050001;2;01/11/2011;;1;1;"97561,055";"92150,95";"94759,25";1;19;1;1;1;;0;"97561,055";"96504,92";"96329,31";"96153,836";"95628,1";"95278,22";"95278,22";"95278,22";"94754,29";"94579,89";"94579,89";"94579,89";"94579,89";"94754,29";"94405,61";"93362,46";"92669,445";"92496,49";"92150,95";"92150,95";"92150,95";"92669,445";"93189,02";"93883,49";"94754,29";"95628,1";"96504,92";"97032,445";"96856,484";"97032,445";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
17050001;2;01/10/2011;;1;1;"101112,53";"87703,27";"92006,766";1;20;1;1;1;;0;"101112,53";"100042,09";"97384,734";"95278,22";"93015,71";"91633,555";"90602,04";"89745,8";"89062,99";"88722,33";"88722,33";"88892,6";"89233,51";"89404,15";"89745,8";"89233,51";"89404,15";"88892,6";"88042,47";"87703,27";"87872,805";"87703,27";"88722,33";"89745,8";"91289,234";"93536,016";"95453,1";"97032,445";"97914,055";"98267,54";"98798,65";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
17050001;2;01/09/2011;;1;1;"171633,06";"102366,766";"137126,53";1;30;1;1;1;;0;"171633,06";"170473,64";"168854,86";"166781,16";"164945,03";"162431,47";"160384,52";"157443,11";"154798,62";"152498,17";"149796,14";"147730,0";"145264,88";"142815,34";"140381,45";"136760,12";"133769,55";"130803,836";"127472,92";"123981,31";"120717,19";"117674,99";"115412,51";"113166,53";"110937,16";"108908,2";"106893,33";"104892,59";"103807,27";"102366,766";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
17050001;2;01/08/2011;;1;1;"208102,0";"174426,33";"192724,84";1;31;1;1;1;;0;"208102,0";"207359,81";"206124,8";"205631,47";"205138,55";"204646,02";"203662,14";"202679,86";"201454,22";"200231,06";"198766,55";"197548,88";"196333,69";"195363,34";"194152,67";"193427,47";"192461,94";"191498,02";"190295,39";"189095,3";"187897,73";"186225,42";"184795,98";"183370,2";"182421,75";"181002,12";"179821,94";"178409,11";"176765,52";"175360,75";"174426,33";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
17050001;2;01/07/2011;;1;1;"228471,69";"208845,08";"220530,84";1;31;1;1;1;;0;"228471,69";"227961,14";"227706,02";"227450,97";"227196,03";"226431,78";"226431,78";"226431,78";"225414,11";"224905,84";"224651,86";"224144,17";"223636,86";"223129,94";"222623,4";"221611,48";"221106,1";"220601,1";"219592,25";"219088,4";"218081,88";"217327,98";"216324,17";"215321,89";"214571,2";"213571,66";"212573,66";"211577,22";"210333,86";"209340,95";"208845,08";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
17050001;2;01/06/2011;;1;1;"237726,42";"228727,11";"234521,16";1;30;1;1;1;;0;"237726,42";"237726,42";"237726,42";"237726,42";"237467,69";"236692,08";"236692,08";"236692,08";"236433,73";"236175,47";"235917,31";"235659,23";"235659,23";"235659,23";"235659,23";"235143,39";"235143,39";"234627,9";"234370,31";"234112,81";"233340,88";"233083,75";"232569,78";"232312,94";"231286,52";"230773,88";"230517,7";"230261,61";"229749,73";"228727,11";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
17050001;2;01/05/2011;;1;1;"237467,69";"229493,94";"234316,5";31;1;1;1;1;;0;"229493,94";"229749,73";"230773,88";"230773,88";"231799,53";"232056,19";"232569,78";"232569,78";"232569,78";"232569,78";"232569,78";"232569,78";"233598,1";"233598,1";"233598,1";"234112,81";"234370,31";"235401,27";"235659,23";"236175,47";"236433,73";"236433,73";"236692,08";"236950,52";"237209,06";"237209,06";"237209,06";"237209,06";"237209,06";"237209,06";"237467,69";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
17050001;2;01/04/2011;;1;1;"229238,23";"203662,14";"217007,73";30;1;1;1;1;;0;"203662,14";"205384,97";"206124,8";"206618,5";"207359,81";"207854,5";"208597,28";"210582,34";"211328,36";"212075,23";"212573,66";"213322,0";"214571,2";"215071,56";"216324,17";"216574,98";"217830,48";"219592,25";"220853,55";"221358,73";"222117,25";"223383,36";"224905,84";"225414,11";"226177,22";"226941,19";"227706,02";"227961,14";"228727,11";"229238,23";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
17050001;2;01/03/2011;;1;1;"203170,8";"171400,97";"187741,92";31;1;1;1;1;;0;"171400,97";"171865,25";"173493,56";"174426,33";"176062,67";"177704,1";"178409,11";"179115,06";"180057,77";"181238,47";"182895,77";"184082,62";"184558,1";"185272,05";"186941,52";"187419,42";"188137,05";"189575,03";"190295,39";"191979,78";"192703,17";"194152,67";"196090,95";"196819,47";"197792,2";"199010,39";"199986,73";"200964,66";"201944,17";"202434,53";"203170,8";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
17050001;2;01/02/2011;;1;1;"170937,1";"137361,22";"153625,44";28;1;1;1;1;;0;"137361,22";"138566,36";"139977,34";"141393,67";"143018,88";"144242,34";"145879,7";"147112,27";"148142,38";"149382,05";"149796,14";"150003,34";"150625,61";"151873,02";"152706,77";"153751,36";"154968,44";"156992,19";"158346,22";"159704,11";"161293,2";"162431,47";"163800,9";"165174,19";"166321,48";"168162,67";"169548,0";"170937,1";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
17050001;2;01/01/2011;;1;1;"135560,92";"105982,15";"119032,53";31;1;1;1;1;;0;"105982,15";"106346,266";"107258,62";"107258,62";"107990,6";"109460,16";"110197,73";"110937,16";"111492,94";"112235,6";"112980,12";"113726,48";"114100,34";"114849,46";"115412,51";"116164,836";"117296,766";"118622,55";"120144,555";"122249,18";"124560,72";"125722,57";"127083,17";"128253,766";"129624,54";"131000,77";"131987,12";"133174,4";"133968,16";"134365,69";"135560,92";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
17050001;2;01/12/2010;;1;1;"105436,84";"81847,3";"94096,49";31;1;1;1;1;;0;"81847,3";"82840,38";"84338,414";"84505,484";"86688,63";"88212,25";"89574,914";"90602,04";"91805,9";"91805,9";"91978,37";"91978,37";"92150,95";"92150,95";"92150,95";"92323,664";"93189,02";"93536,016";"93709,695";"94754,29";"96680,64";"98090,734";"99330,836";"100398,43";"101112,53";"101828,53";"102546,414";"103266,195";"104349,41";"103807,27";"105436,84";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
17050001;2;01/11/2010;;1;1;"83172,41";"74224,86";"78891,83";1;22;1;1;1;;0;"83172,41";"82343,28";"81682,22";"82508,86";"79547,62";"78244,58";"76627,16";"75342,36";"75662,8";"76627,16";"77758,02";"78082,266";"79874,64";"80694,38";"81517,266";"82012,5";"81023,164";"79221,1";"78732,27";"77272,6";"75662,8";"74224,86";"75983,74";"76788,33";"78244,58";"79058,03";"79221,1";"79711,06";"79547,62";"80366,11";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
17050001;2;01/10/2010;;1;1;"88042,47";"74384,12";"81948,52";1;15;1;1;1;;0;"88042,47";"86857,43";"85678,43";"84171,47";"83837,95";"83837,95";"84171,47";"84171,47";"84505,484";"84171,47";"83504,93";"81517,266";"79221,1";"76627,16";"74384,12";"75662,8";"77272,6";"79547,62";"81352,445";"82012,5";"81682,22";"82012,5";"81517,266";"80858,71";"79874,64";"81187,74";"81023,164";"81847,3";"82343,28";"83837,95";"83671,38";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
17050001;2;01/09/2010;;1;1;"148348,72";"90259,18";"117073,92";1;30;1;1;1;;0;"148348,72";"145674,66";"143630,12";"140786,02";"138164,2";"135960,22";"133968,16";"132184,73";"130607,01";"128644,86";"127083,17";"124947,555";"122825,54";"120144,555";"117674,99";"114287,45";"112049,766";"109644,375";"107075,914";"104711,414";"103446,44";"102007,82";"100576,77";"99153,33";"98444,45";"97208,53";"95978,47";"94405,61";"92323,664";"90259,18";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
17050001;2;01/08/2010;;1;1;"191738,84";"151040,98";"173739,78";1;31;1;1;1;;0;"191738,84";"190535,72";"189815,06";"188615,97";"187658,53";"186225,42";"185272,05";"183845,06";"182895,77";"181948,12";"181238,47";"180057,77";"179115,06";"178409,11";"177704,1";"176296,84";"174659,78";"172795,1";"170937,1";"169085,8";"167471,44";"165862,25";"164258,25";"162887,53";"161293,2";"159704,11";"158798,42";"157217,6";"154798,62";"153751,36";"151040,98";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
17050001;2;01/07/2010;;1;1;"213322,0";"192944,5";"203800,66";1;31;1;1;1;;0;"213322,0";"212573,66";"212075,23";"210830,9";"210333,86";"210085,48";"209340,95";"208845,08";"208102,0";"207359,81";"206618,5";"206124,8";"205384,97";"205138,55";"204399,9";"203907,97";"203662,14";"203907,97";"203907,97";"202679,86";"201699,14";"200720,03";"200231,06";"199010,39";"197792,2";"196819,47";"196090,95";"195363,34";"194636,64";"193910,83";"192944,5";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
17050001;2;01/06/2010;;1;1;"224905,84";"214071,23";"221079,9";1;30;1;1;1;;0;"224905,84";"224905,84";"224397,97";"224397,97";"224397,97";"224397,97";"224144,17";"223890,47";"223383,36";"223383,36";"223129,94";"222876,62";"222623,4";"222370,28";"221864,31";"221611,48";"221358,73";"220853,55";"220853,55";"220601,1";"219844,31";"219340,28";"218836,62";"218081,88";"217327,98";"217327,98";"216574,98";"215572,31";"215071,56";"214071,23";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
17050001;2;01/05/2010;;1;1;"225922,75";"216324,17";"221372,42";30;2;1;1;1;;0;"216574,98";"216324,17";"217579,19";"217830,48";"218081,88";"219340,28";"218836,62";"218836,62";"218836,62";"219088,4";"219340,28";"219844,31";"220348,73";"221106,1";"221864,31";"221864,31";"222117,25";"222370,28";"222876,62";"222876,62";"223129,94";"223383,36";"223636,86";"223890,47";"223890,47";"223890,47";"223890,47";"224397,97";"225414,11";"225922,75";"225159,92";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
17050001;2;01/04/2010;;1;1;"215572,31";"184558,1";"200770,28";30;1;1;1;1;;0;"184558,1";"186225,42";"187180,42";"188137,05";"188855,6";"189335,12";"191257,3";"192461,94";"192944,5";"194394,6";"195605,78";"197305,64";"197792,2";"198766,55";"200475,5";"202189,3";"203662,14";"204399,9";"205878,08";"207112,61";"207607,11";"209092,95";"209589,03";"210085,48";"211079,58";"211826,19";"212324,4";"213072,45";"214321,17";"215572,31";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
